"","id","author","date","title","category","city","country"
"277",162067,"NATIVE INSTRUMENTS GmbH","2017-11-30T09:30:22Z","LINUX SYSTEM ADMINISTRATOR (W/M) at NATIVE INSTRUMENTS GmbH (Berlin, Deutschland)","linux;mysql;postgresql","BERLIN","DEUTSCHLAND"
"278",159223,"European Bioinformatics Institute (EMBL-EBI)","2017-11-13T16:25:40Z","Ensembl Web Back-End Developer at European Bioinformatics Institute (EMBL-EBI) (Hinxton, UK)","git;perl;python;javascript;mysql","HINXTON","UK"
"279",129761,"Verivox GmbH","2017-11-15T08:54:07Z","WANTED: Senior Software Engineer (f/m) - in Heidelberg at Verivox GmbH (Heidelberg, Germany)","javascript;net;angular;microservices;docker","HEIDELBERG","GERMANY"
"280",155493,"Verivox GmbH","2017-11-15T08:52:48Z","Site Reliability Engineer (f/m) at Verivox GmbH (Heidelberg, Germany)","reliability;kubernetes;devops;automation;continuousdeployment","HEIDELBERG","GERMANY"
"281",161133,"Webtrekk GmbH","2017-11-20T16:27:39Z","Senior Datenbank-Architekt / Database Architect (m/w) at Webtrekk GmbH (Berlin, Deutschland)","postgresql;mariadb;cassandra;mongodb;elasticsearch;sysadmin","BERLIN","DEUTSCHLAND"
"282",161129,"Webtrekk GmbH","2017-11-20T16:17:12Z","Frontend JavaScript Developer at Webtrekk GmbH (Berlin, Deutschland)","javascript;angularjs;jquery;html;typescript","BERLIN","DEUTSCHLAND"
"283",161121,"Webtrekk GmbH","2017-11-20T15:58:50Z","Senior DevOps / System Engineer (m/w) at Webtrekk GmbH (Berlin, Deutschland)","java;puppet;ansible;jenkins;selenium;sysadmin","BERLIN","DEUTSCHLAND"
"284",161116,"Webtrekk GmbH","2017-11-20T15:46:51Z","(Senior) Software Developer - Java at Webtrekk GmbH (Berlin, Deutschland)","java;sql;nosql;spring;mysql","BERLIN","DEUTSCHLAND"
"285",161981,"Picnic","2017-11-29T15:25:52Z","Salesforce Developer at Picnic (Amsterdam, Netherlands)","java;javascript;sql;salesforce;ajax","AMSTERDAM","NETHERLANDS"
"286",161065,"Zalando SE","2017-11-20T08:42:24Z","Engineering Lead - Price Recommendations at Zalando SE (Berlin, Germany)","python;java;optimization;numpy;pandas","BERLIN","GERMANY"
"287",161919,"ASML","2017-11-29T06:55:06Z","Software Configuration Engineer at ASML (Veldhoven, Netherlands)","continuousintegration;c;python","VELDHOVEN","NETHERLANDS"
"288",161918,"ASML","2017-11-29T06:53:24Z","Platform Maintenance & Development Software Engineer at ASML (Veldhoven, Netherlands)","c;python;linux","VELDHOVEN","NETHERLANDS"
"289",161917,"ASML","2017-11-29T06:50:19Z","Senior Software IT Engineer at ASML (Veldhoven, Netherlands)","python;linux;shell;solaris","VELDHOVEN","NETHERLANDS"
"290",161916,"ASML","2017-11-29T06:43:23Z","ASML Software Graduate Program at ASML (Veldhoven, Netherlands)","embedded;agile;c;c;python","VELDHOVEN","NETHERLANDS"
"291",161915,"ASML","2017-11-29T06:41:23Z","Full Stack Software Design Engineer (C++) at ASML (Veldhoven, Netherlands)","c;python;c","VELDHOVEN","NETHERLANDS"
"292",161914,"ASML","2017-11-29T06:38:47Z","Senior Software Test Automation Engineer at ASML (Veldhoven, Netherlands)","testing;python;qa","VELDHOVEN","NETHERLANDS"
"293",162109,"Vertica Danmark","2017-11-30T14:27:06Z","Erfaren .NET-webutvikler e-handel at Vertica Danmark (Oslo, Norway)","aspnet;c;episerver;sitecore;ecommerce","OSLO","NORWAY"
"294",160496,"Nokia","2017-11-28T15:03:04Z","Développeur Cloud Native Applications (H/F) at Nokia (Lannion, France)","java;webservice;cloud;c;html","LANNION","FRANCE"
"295",161962,"Fastned","2017-11-29T12:06:09Z","Senior software developer (full stack) at Fastned (Amsterdam, Netherlands)","python;java;amazonwebservices;devops","AMSTERDAM","NETHERLANDS"
"296",161913,"RedMart","2017-11-29T04:08:45Z","Software Engineer at RedMart (Singapore)","scala;java;reactjs","SINGAPORE",NA
"297",161912,"RedMart","2017-11-29T03:43:29Z","Software Development Engineer Testing at RedMart (Singapore)","amazonwebservices;testing;qa;automation;whiteboxtesting","SINGAPORE",NA
"298",161920,"ORTEC - Optimize Your World","2017-11-29T07:24:54Z","Full Stack Developer at ORTEC - Optimize Your World (Zoetermeer, Netherlands)","go;projectmanagement;c","ZOETERMEER","NETHERLANDS"
"299",161948,"Reifenhäuser GmbH & Co. KG Maschinenfabrik","2017-11-29T08:51:23Z","Softwareentwickler (m/w) JavaScript at Reifenhäuser GmbH & Co. KG Maschinenfabrik (Troisdorf, Deutschland)","javascript;css;html","TROISDORF","DEUTSCHLAND"
"300",162078,"Lindex","2017-11-30T10:56:44Z","Technical Product Owner at Lindex (Gothenburg, Sweden)","net;contentmanagementsystem;ecommerce;tdd;integration","GOTHENBURG","SWEDEN"
"301",160265,"Media Monks","2017-11-11T14:42:58Z","Drupal Developer for Media Monks - World-class production company at Media Monks (Hilversum, Netherlands)","php;drupal;css;drupal","HILVERSUM","NETHERLANDS"
"302",161951,"Kistler Instrumente GmbH","2017-11-29T09:03:22Z","Softwareentwickler (m/w) C# industrielle Bildverarbeitung at Kistler Instrumente GmbH (Karlsruhe, Deutschland)","c;net;c","KARLSRUHE","DEUTSCHLAND"
"303",104035,"moovel Group GmbH","2017-11-13T11:41:45Z","Senior Quality Assurance Engineer (f/m) for mobile app testing (iOS and android) at moovel Group GmbH (Stuttgart, Deutschland)","testing;ios;android;selenium;automatedtests","STUTTGART","DEUTSCHLAND"
"304",148247,"Philip Morris International","2017-11-21T12:17:46Z","Digital Transformation - JAVA Software Engineer (Senior role) at Philip Morris International (Kraków, Poland)","java;nosql;amazonwebservices;tdd;continuousintegration","KRAKÓW","POLAND"
"305",161922,"Kistler Instrumente GmbH","2017-11-29T08:29:01Z","Softwareentwickler (m/w) C++ industrielle Bildverarbeitung at Kistler Instrumente GmbH (Karlsruhe, Deutschland)","c;c;net","KARLSRUHE","DEUTSCHLAND"
"306",159832,"Quantcast","2017-11-07T15:29:47Z","Senior Software Engineer, Inventory Performance at Quantcast (London, UK)","java;python;hadoop;apachespark;kubernetes","LONDON","UK"
"307",144283,"Zuhlke Engineering Ltd","2017-11-07T10:55:37Z","Expert Cloud Engineer for expanding consultancy at Zuhlke Engineering Ltd (London, UK)","cloud;devops;agile;java;microservices","LONDON","UK"
"308",161094,"Yuma Development AG","2017-11-29T12:51:54Z","Cutting-Edge App Developer (iOS/Android) für ein Startup at Yuma Development AG (St. Gallen, Schweiz) (allows remote)","android;ios;swift;java;hybridmobileapp","ST. GALLEN","SCHWEIZ"
"309",151802,"Crowd Mobile","2017-11-10T09:41:45Z","Frontend developer at Crowd Mobile (Amsterdam, Netherlands)","javascript;reactjs;reactredux;redux;git","AMSTERDAM","NETHERLANDS"
"310",161893,"Strategy Desk","2017-11-28T19:16:42Z","Full Stack PHP Developer at Strategy Desk (London, UK)","mysql;php;angularjs;javascript;api","LONDON","UK"
"311",160656,"BMW Group","2017-11-15T16:03:16Z","Big Data Engineer for Autonomous Driving (f/m) at BMW Group (München, Deutschland)","hadoop;apachespark;java;python;scala","MUENCHEN","DEUTSCHLAND"
"312",159635,"Citymapper","2017-11-06T12:09:17Z","Android or iOS Developer at Citymapper (London, UK)","objectivec;ios;android;gtfs;kotlin","LONDON","UK"
"313",161638,"Qwil Messenger","2017-11-28T17:12:54Z","Senior Web Developer - not another app, a secured platform (3Rs stack) at Qwil Messenger (London, UK)","reactjs;reactnative;rxjs;reduxsaga;ecmascript","LONDON","UK"
"314",160924,"Delivery Hero AG","2017-11-17T13:14:15Z","Fullstack Engineer in Logistics (f/m) at Delivery Hero AG (Berlin, Germany)","java;ruby;reactjs","BERLIN","GERMANY"
"315",161954,"Wilhelm Bahmüller Maschinenbau Präzisionswerkzeuge GmbH","2017-11-29T09:44:00Z","Software-Entwickler m/w Steuerungs- und Automatisierungstechnik at Wilhelm Bahmüller Maschinenbau Präzisionswerkzeuge GmbH (Plüderhausen, Deutschland)","sql","PLÜDERHAUSEN","DEUTSCHLAND"
"316",160935,"Optos","2017-11-17T14:31:52Z","Senior Software Engineer - Embedded at Optos (Dunfermline, UK)","c;net;c;c;windows","DUNFERMLINE","UK"
"317",160939,"Optos","2017-11-17T14:25:40Z","Senior Automated Software Verification Engineer at Optos (Dunfermline, UK)","python;automation;testing","DUNFERMLINE","UK"
"318",160938,"Optos","2017-11-17T14:22:33Z","Senior Software Engineer - Applications at Optos (Dunfermline, UK)","c;net;wpf;xaml;visualstudio","DUNFERMLINE","UK"
"319",161869,"eBay","2017-11-28T16:11:56Z","Senior Agile Software Developer at eBay (London Borough of Richmond upon Thames, UK)","java;scala","LONDON BOROUGH OF RICHMOND UPON THAMES","UK"
"320",161867,"eBay","2017-11-28T16:07:57Z","Agile Development Manager at eBay (London Borough of Richmond upon Thames, UK)","java;scala","LONDON BOROUGH OF RICHMOND UPON THAMES","UK"
"321",159221,"European Bioinformatics Institute (EMBL-EBI)","2017-11-07T10:21:04Z","Software Engineer at European Bioinformatics Institute (EMBL-EBI) (Hinxton, UK)","nosql;java;unix","HINXTON","UK"
"322",162164,"Big Wednesday Digital","2017-12-01T06:00:19Z","Mobile Apps Development Manager - Agoda Bangkok Hiring Now at Big Wednesday Digital (Bangkok, Thailand)","ios;android;objectivec;java;swift","BANGKOK","THAILAND"
"323",162163,"Big Wednesday Digital","2017-12-01T06:00:06Z","Senior iOS Developer - AGODA HIRING NOW - BANGKOK BASED at Big Wednesday Digital (Bangkok, Thailand)","ios;swift;cocoa;objectivec;viper","BANGKOK","THAILAND"
"324",162095,"SmartIT (Smart Innovative Technologies Ltd)","2017-11-30T12:53:28Z"," .Net  at SmartIT (Smart Innovative Technologies Ltd) (Sofia, Bulgaria)","c;aspnetmvc;sql;wpf;wcf","SOFIA","BULGARIA"
"325",162074,"Bitrefill","2017-11-30T10:32:43Z","React Frontend Developer at Bitrefill (Stockholm, Sweden)","reactjs;nodejs","STOCKHOLM","SWEDEN"
"326",162002,"YOMA Solutions GmbH","2017-11-29T18:04:25Z","ENTWICKLER CLOUD PLATTFORM (m/w) at YOMA Solutions GmbH (Norderstedt, Deutschland)","python;amazonwebservices;pythonx;javascript;serverless","NORDERSTEDT","DEUTSCHLAND"
"327",160802,"Zalando SE","2017-11-16T15:02:02Z","Senior Full Stack Engineer - Retail Core (Java/Scala, JavaScript/React) at Zalando SE (Berlin, Deutschland)","reactjs;java;scala;javascript;rest","BERLIN","DEUTSCHLAND"
"328",161834,"Perkbox","2017-11-28T12:10:46Z","Senior Developer (Ruby on Rails) at Perkbox (London, UK)","rubyonrails;python;railspostgresql;amazonwebservices","LONDON","UK"
"329",154575,"Sanoma Pro","2017-11-30T13:30:05Z","Full-Stack Developer - next-gen learning solutions at Sanoma Pro (Helsingfors, Finland)","javascript;java;reactjs;angularjs;mongodb","HELSINGFORS","FINLAND"
"330",161843,"ASML","2017-11-28T13:16:37Z","Senior Embedded Software Team Leader at ASML (Veldhoven, Netherlands)","embedded;oop;scrum","VELDHOVEN","NETHERLANDS"
"331",162070,"Gigital","2017-11-30T09:47:44Z","Full-stack developer (.net/Angular) to digitize a digitally immature market at Gigital (Stockholm, Sweden)","net;angularjs;sqlserver","STOCKHOLM","SWEDEN"
"332",161835,"Tempcover Ltd","2017-11-28T12:03:19Z","Software Developer Needed for Market Leader at Tempcover Ltd (Fleet, UK)","c;aspnetmvc;solidprinciples;entityframework;tdd","FLEET","UK"
"333",161876,"Cloudreach","2017-11-28T16:53:08Z","Cloud Architect Köln at Cloudreach (Cologne, Germany)","amazonwebservices;azure;googlecloudplatform;docker;jenkins","COLOGNE","GERMANY"
"334",159631,"Circular Capital","2017-11-06T13:32:51Z","Quantitative Analyst at Circular Capital (Basel, Switzerland)","machinelearning;python;c;c;artificialintelligence","BASEL","SWITZERLAND"
"335",161970,"Siemens AG","2017-11-29T12:54:06Z","Softwareentwickler (m/w) Stellwerkslogik at Siemens AG (Braunschweig, Deutschland)","doors;scala;xml","BRAUNSCHWEIG","DEUTSCHLAND"
"336",161969,"Siemens AG","2017-11-29T12:51:58Z","Stellwerkslogiker (m/w) at Siemens AG (Braunschweig, Deutschland)","scala;swift;sml;caml;xml","BRAUNSCHWEIG","DEUTSCHLAND"
"337",161968,"Siemens AG","2017-11-29T12:47:04Z","Entwicklungsingenieur (m/w) Hard- und Software at Siemens AG (Braunschweig, Deutschland)","c;assembly","BRAUNSCHWEIG","DEUTSCHLAND"
"338",161967,"Siemens AG","2017-11-29T12:45:03Z","Analyst (m/w) Softwareentwicklung C++ at Siemens AG (Braunschweig, Deutschland)","c;gateway;java","BRAUNSCHWEIG","DEUTSCHLAND"
"339",159699,"Media Monks","2017-11-06T17:12:15Z","Senior Frontend developer for Media Monks - World-class production at Media Monks (Hilversum, Netherlands)","reactjs;angularjs;typescript;javascript","HILVERSUM","NETHERLANDS"
"340",161966,"Bayer. Staatsministerium des Innern, für Bau und Verkehr","2017-11-29T12:41:21Z","IT-Spezialisten (m/w) (Informatiker [m/w], Dipl./B.Sc.) at Bayer. Staatsministerium des Innern, für Bau und Verkehr (Freising, Deutschland)","c;java;oracle;sql","FREISING","DEUTSCHLAND"
"341",161829,"Apple","2017-11-28T10:48:10Z","Senior Network Engineer, Technical Authority. EMEIA at Apple (Uxbridge, UK)","ios;cisco;osx;wan;vpn","UXBRIDGE","UK"
"342",161858,"Fluidic Analytics","2017-11-28T15:28:40Z","Software Internships at Fluidic Analytics (Cambridge, UK)","android;embedded;java;arm","CAMBRIDGE","UK"
"343",104413,"FlixBus","2017-11-15T13:49:15Z","AWS / Kubernetes Senior Data DevOps Engineer M/F at FlixBus (Berlin, Germany)","continuousintegration;continuousdeployment;debian;jenkins;sysadmin;puppet","BERLIN","GERMANY"
"344",156619,"COBI GmbH","2017-11-07T16:35:22Z","Lead Android Developer (m/f) at COBI GmbH (Frankfurt am Main, Deutschland)","android;sdk;googleplay;webservices","FRANKFURT AM MAIN","DEUTSCHLAND"
"345",151253,"Zopa","2017-11-01T16:00:43Z","Polyglot Developer - Java & Python at Zopa (London, UK)","python;java;c","LONDON","UK"
"346",160368,"CarTrawler","2017-11-13T17:28:23Z","Engineering Lead  Dev Ops for CarTrawler at CarTrawler (Dublin, Ireland)","java;unix;shell;sql;amazonwebservices","DUBLIN","IRELAND"
"347",161979,"GetApp (a Gartner company)","2017-11-29T14:29:06Z","Junior Software Engineer at GetApp (a Gartner company) (Barcelona, Spain)","ruby;mysql;javascript","BARCELONA","SPAIN"
"348",137092,"HelloFresh","2017-11-14T09:51:45Z","Frontend Engineer (JavaScript) (m/f) Change the way people eat forever at HelloFresh (Berlin, Germany)","reactjs;nodejs;ansible;amazonwebservices;javascript","BERLIN","GERMANY"
"349",159343,"Wellcome Trust Sanger Institute","2017-11-02T12:14:35Z","UX Specialist at Wellcome Trust Sanger Institute (Hinxton, UK)","userexperience;userinterface;design;usertesting;wireframe","HINXTON","UK"
"350",160632,"3Shape","2017-11-15T18:18:35Z","Innovative software developer for augmented reality solutions at 3Shape (Copenhagen, Denmark)","c;computationalgeometry;augmentedreality;rendering;d","COPENHAGEN","DENMARK"
"351",161853,"PRODYNA AG","2017-11-28T15:04:30Z","Software Engineer Java (m/w) Eschborn at PRODYNA AG (Eschborn, Deutschland)","java;reactjs;angularjs;spring;neoj","ESCHBORN","DEUTSCHLAND"
"352",150153,"Masabi","2017-11-29T16:45:43Z","Mobile Java Developer - help define & shape the technical direction of SDK at Masabi (London, UK)","java;android;ios;objectivec","LONDON","UK"
"353",124454,"Masabi","2017-11-29T16:44:04Z","Java Software Engineer - Help Build Smart Cities at Masabi (London, UK)","java;amazonwebservices;unittesting","LONDON","UK"
"354",161818,"Landesuntersuchungsamt Rheinland-Pfalz","2017-11-28T08:19:18Z","Sachbearbeiter/in im IT-Betrieb at Landesuntersuchungsamt Rheinland-Pfalz (Koblenz, Germany)","windows;sysadmin","KOBLENZ","GERMANY"
"355",161978,"365FarmNet Group GmbH & Co. KG","2017-11-29T13:53:05Z","(Senior) Fullstack Developer - Java/JavaScript (m/w) at 365FarmNet Group GmbH & Co. KG (Berlin, Deutschland)","scrum;javascript;javaee;java;springboot","BERLIN","DEUTSCHLAND"
"356",162081,"F-Secure","2017-11-30T11:33:39Z","Backend Software Developer at F-Secure (Oulu, Finland)","python;security;rest;debian;elkstack","OULU","FINLAND"
"357",161864,"Mädchenflohmarkt.de","2017-11-28T15:54:21Z","Software-Entwickler PHP (m/w) at Mädchenflohmarkt.de (Stuttgart, Deutschland)","symfony;php;mysql;memcached;rabbitmq","STUTTGART","DEUTSCHLAND"
"358",132573,"Mimi Hearing Technologies GmbH","2017-11-29T12:55:57Z","Help us as Frontend Web Developer to become the standard for personalized audio at Mimi Hearing Technologies GmbH (Berlin, Germany)","html;css;javascript;frontend;reactjs","BERLIN","GERMANY"
"359",161731,"dormakaba Schweiz AG","2017-11-28T13:51:18Z","Junior Software Developer at dormakaba Schweiz AG (Rümlang, Switzerland)","javascript;net;scrum","RÜMLANG","SWITZERLAND"
"360",161965,"Seven Senders GmbH","2017-11-29T12:28:25Z","Senior PHP Devleoper at Seven Senders GmbH (Berlin, Deutschland)","php;symfony;mysql;oop;rest","BERLIN","DEUTSCHLAND"
"361",161964,"Seven Senders GmbH","2017-11-29T12:22:06Z","Senior Frontend Developer Javascript at Seven Senders GmbH (Berlin, Deutschland)","symfony;php;javascript;reactredux;scsslint","BERLIN","DEUTSCHLAND"
"362",158260,"Docler Holding","2017-11-22T12:03:08Z","Business Analyst (Web) at Docler Holding (Luxembourg City, Luxembourg)","userinterface;userexperience","LUXEMBOURG CITY","LUXEMBOURG"
"363",161994,"F-Secure","2017-11-29T17:03:06Z","Threat Analyst (Rapid Detection Center) at F-Secure (Pozna, Poland)","security;python;c;c;java;sysadmin","POZNA","POLAND"
"364",161662,"Otto Group Solution Provider (OSP)","2017-11-29T08:53:56Z","Agiler Softwareentwickler Java (m/w) Standort Dresden at Otto Group Solution Provider (OSP) (Dresden, Deutschland)","java;continuousintegration;javascript;jenkins;agile","DRESDEN","DEUTSCHLAND"
"365",161993,"F-Secure","2017-11-29T16:59:11Z","Quality Engineer - backend at F-Secure (Pozna, Poland)","automation;qa;automatedtests","POZNA","POLAND"
"366",161668,"Otto Group Solution Provider (OSP)","2017-11-29T08:52:25Z","Softwareentwickler Back-End (m/w) Standort Dresden at Otto Group Solution Provider (OSP) (Dresden, Deutschland)","sql;javaee;java;ecommerce;crm","DRESDEN","DEUTSCHLAND"
"367",153949,"United Consulting","2017-11-28T08:49:09Z","IT Consultant & Problemlöser at United Consulting (Frankfurt, Germany)","java;javascript;database;c;c","FRANKFURT","GERMANY"
"368",161725,"Anthemis","2017-11-27T14:44:01Z","Senior UI Engineer at Anthemis (London, UK)","clojure;javascript;reactjs;amazonwebservices;css","LONDON","UK"
"369",161863,"Leica Geosystems","2017-11-28T15:52:30Z","Software Engineer Middleware at Leica Geosystems (Heerbrugg, Switzerland)","c;c","HEERBRUGG","SWITZERLAND"
"370",161980,"GetApp (a Gartner company)","2017-11-29T14:30:39Z","Software Engineer at GetApp (a Gartner company) (Madrid, Spain)","ruby;mysql","MADRID","SPAIN"
"371",158223,"ASML","2017-11-27T13:44:41Z","Junior, Medior & Senior Embedded Software Designers at ASML (Veldhoven, Netherlands)","c;c;python","VELDHOVEN","NETHERLANDS"
"372",158224,"ASML","2017-11-27T13:44:25Z","C++ Design Engineer (Model Driven Engineering) at ASML (Veldhoven, Netherlands)","c;c;linux","VELDHOVEN","NETHERLANDS"
"373",158660,"Scape Technologies","2017-11-25T08:08:04Z","Lead DevOps Engineer - The Hottest London Computer Vision Startup at Scape Technologies (London, UK)","devops;gitlab;amazonwebservices;versioncontrol;jenkins","LONDON","UK"
"374",160565,"Tenable, Inc.","2017-11-29T02:49:48Z","Software Engineer - Product Research, Python at Tenable, Inc. (Dublin, Ireland)","datadog;python;linux","DUBLIN","IRELAND"
"375",159940,"Checkout.com","2017-11-27T09:16:31Z","React Engineer #FinTech at Checkout.com (London, UK)","css;javascript;oop;reactjs;reactnative","LONDON","UK"
"376",145046,"internetstores GmbH","2017-11-02T09:45:01Z","Senior Web Developer (f/m) at internetstores GmbH (Stuttgart, Deutschland)","symfony;php;git;vagrant","STUTTGART","DEUTSCHLAND"
"377",161598,"Publicis Pixelpark","2017-11-27T14:41:55Z","IT Developer Java / E-Commerce (m/w) at Publicis Pixelpark (Köln, Deutschland)","java;spring;hybris;ecommerce","KOELN","DEUTSCHLAND"
"378",161674,"Exact Group B.V.","2017-11-27T10:12:20Z","Software Engineer at Exact Group B.V. (Delft, Netherlands)","javascript;c;reactnative;github;nodejs","DELFT","NETHERLANDS"
"379",161702,"Adactus Ltd","2017-11-27T12:38:46Z","Dev Ops / IT Systems Engineer at Adactus Ltd (Thame, UK)","networking;office;powershell;virtualmachine;azure;sysadmin","THAME","UK"
"380",161548,"Faith Capital Holding","2017-11-23T16:37:12Z","Software Development Manager (Mobile Application IOS/Android/Web) at Faith Capital Holding (Kuwait City, Kuwait)","mysql;php;nodejs;swift;java","KUWAIT CITY","KUWAIT"
"381",161621,"Ubisoft Montreal","2017-11-24T16:29:36Z","C++ UI Programmer at Ubisoft Montreal (Montreal, QC, Canada)","c;userexperience","MONTREAL","QC"
"382",161822,"NICE (National Institute for Health and Care Excellence)","2017-11-28T09:18:11Z","Senior Developer at NICE (National Institute for Health and Care Excellence) (Manchester, UK)","c;aspnet;javascript;sql","MANCHESTER","UK"
"383",159909,"Zalando SE","2017-11-08T11:03:25Z","Principal Data Scientist - Pricing & Forecasting at Zalando SE (Berlin, Germany)","python;tensorflow;scikitlearn;numpy;pandas","BERLIN","GERMANY"
"384",158096,"Brolly","2017-11-19T12:16:50Z","Full Stack Engineer at Insurtech Peter Thiel funded Startup at Brolly (London, UK)","reactjs;nodejs;kubernetes;docker;mongodb","LONDON","UK"
"385",161695,"Vision11 GmbH","2017-11-28T11:29:46Z","IT CONSULTANT at Vision11 GmbH (München, Deutschland)","reactjs;reactrouter;reactredux;microservices;springboot","MUENCHEN","DEUTSCHLAND"
"386",157954,"Drover","2017-11-18T11:17:07Z","Senior Backend Developer at Drover (London, UK)","rubyonrails;ruby;javascript;postgresql;tdd","LONDON","UK"
"387",161868,"Zendesk","2017-11-28T16:08:09Z","Lead iOS Engineer at Zendesk (Dublin, Ireland)","ios;sdk;swift;cocoa","DUBLIN","IRELAND"
"388",159817,"FlixBus","2017-11-07T14:46:49Z","Python Full Stack Engineer (m/f) at FlixBus (Berlin, Germany)","python;sqlalchemy;javascript;sql","BERLIN","GERMANY"
"389",161846,"Bauhaus Luftfahrt e.V.","2017-11-28T14:37:10Z","Informatiker/Softwareentwickler (m/w) als wissenschaftlichen Mitarbeiter im Bereich Wissensmanagement at Bauhaus Luftfahrt e.V. (Kastl, Germany; Teunz, Germany)","java","KASTL","GERMANY; TEUNZ"
"390",84668,"Innovation Process Technology","2017-11-27T06:47:05Z","Cloud Consultant (m/w) at Innovation Process Technology (Bern, Schweiz)","java;javaee;soa;xml;bpm","BERN","SCHWEIZ"
"391",161714,"msg life ag","2017-11-27T15:18:41Z","Softwareentwickler Java JEE (m/w) im Bereich Standardsoftware für Versicherungen at msg life ag (Leinfelden-Echterdingen, Deutschland)","spring;hibernate;java;javaee;jboss","LEINFELDEN-ECHTERDINGEN","DEUTSCHLAND"
"392",158427,"VASCO Data Security","2017-11-27T13:19:21Z","Product Owner/Product Architect Cloud at VASCO Data Security (Enschede, Netherlands)","cloud;java;scrum;computerarchitecture","ENSCHEDE","NETHERLANDS"
"393",159707,"Delivery Hero AG","2017-11-06T17:59:51Z","Data Engineer (f/m) at Delivery Hero AG (Berlin, Germany)","python;sql;amazonredshift;apachespark","BERLIN","GERMANY"
"394",159632,"FinReach GmbH","2017-11-06T13:34:03Z","Senior Technical Product Owner (m/f) for FinReach at FinReach GmbH (Berlin, Germany)","userexperience;readystate;api;jiraagile;java","BERLIN","GERMANY"
"395",161956,"Academic Work Norway AS","2017-11-29T10:23:54Z","Open Source Software Developer at Academic Work Norway AS (Oslo, Norway)","akka;kotlin;jvm;opensource;googlecloudplatform","OSLO","NORWAY"
"396",155217,"AUTO1","2017-11-06T13:12:53Z","Senior Backend Java Developer at AUTO1 (Berlin, Germany)","java;rest;springboot;springcloudnetflix;jpa","BERLIN","GERMANY"
"397",161577,"SWMH Service GmbH","2017-11-27T12:26:38Z","Trainee (m/w) für Publishing IT mit dem Schwerpunkt Management at SWMH Service GmbH (Stuttgart, Deutschland)","c;net;java;javascript","STUTTGART","DEUTSCHLAND"
"398",161570,"SWMH Service GmbH","2017-11-27T12:17:40Z","Midweight Ansible DevOps Engineer (m/w) für Publishing Systeme at SWMH Service GmbH (Stuttgart, Deutschland)","cloud;python;docker;kubernetes;openshift;sysadmin","STUTTGART","DEUTSCHLAND"
"399",161599,"TRADOLOGIC","2017-11-29T16:56:42Z",".NET Developer at TRADOLOGIC (Sofia, Bulgaria)","c;oop;net;aspnet;aspnetmvc","SOFIA","BULGARIA"
"400",159475,"TRADOLOGIC","2017-11-29T16:56:29Z","Senior .NET Developer - Team Lead at TRADOLOGIC (Sofia, Bulgaria)","c;net;aspnet;aspnetmvc;wcf","SOFIA","BULGARIA"
"401",161842,"Apple","2017-11-28T13:14:51Z","Security Assessor  New Products Security (NPS) , Global Security at Apple (Cork, Ireland)","security;riskmanagement;projectmanagement;riskanalysis","CORK","IRELAND"
"402",156072,"GetYourGuide AG","2017-11-05T13:32:37Z","Senior Python Backend Engineer - Turn trips into amazing experiences! at GetYourGuide AG (Berlin, Germany)","python;sql;googleadwords;apachespark","BERLIN","GERMANY"
"403",157837,"GetYourGuide AG","2017-11-05T13:32:19Z","Data Engineer, Business Intelligence - Turning trips into amazing experiences! at GetYourGuide AG (Berlin, Germany)","sql;apachespark;etl;hadoop;mysql","BERLIN","GERMANY"
"404",157840,"GetYourGuide AG","2017-11-05T13:31:52Z","Data Engineer, Data Product (Spark & Scala)-Turn trips into amazing experiences! at GetYourGuide AG (Berlin, Germany)","apachespark;algorithm;scala;machinelearning;search","BERLIN","GERMANY"
"405",142456,"Innovation Process Technology","2017-11-27T06:46:22Z","Advanced Analytics & Machine Learning Senior Consultant at Innovation Process Technology (Zürich, Schweiz)","machinelearning;analytics;ibmwatsoncognitive;azure;datascience","ZUERICH","SCHWEIZ"
"406",161701,"MUUUH! GmbH","2017-11-27T12:33:32Z","SENIOR BACKEND DEVELOPER (ARCHITECT) (f/m) at MUUUH! GmbH (Osnabrück, Germany)","java;amazonwebservices;azure;ibmbluemix;spring","OSNABRÜCK","GERMANY"
"407",159348,"3YOURMIND","2017-11-28T13:15:35Z","3D Algorithm Developer for 3D-Printing Platform at 3YOURMIND (Berlin, Germany)","c;d;blender;threejs","BERLIN","GERMANY"
"408",161832,"Apple","2017-11-28T11:33:39Z","EMEIA Technical Project Manager  AppleCare Service Management at Apple (Cork, Ireland)","projectmanagement;sql;systemdesign;osx;java","CORK","IRELAND"
"409",161841,"immmr GmbH","2017-11-28T12:52:38Z","DevOps Engineer at immmr GmbH (Berlin, Deutschland)","linux;amazonwebservices;kubernetes;terraform;databases","BERLIN","DEUTSCHLAND"
"410",153157,"F-Secure","2017-11-29T17:00:08Z","(Senior) Backend Software Engineer to join Rapid Detection Service at F-Secure (Helsinki, Finland)","amazonwebservices;python;java;nodejs;sysadmin","HELSINKI","FINLAND"
"411",161992,"F-Secure","2017-11-29T16:56:16Z","Software Engineer in Test at F-Secure (Helsingfors, Finland)","python;security;automatedtests;virtualization","HELSINGFORS","FINLAND"
